Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Venezuela, RB",VEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.619,6.814,6.982,..,..
"Venezuela, RB",VEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.317,2.294,2.272,..,..
Vietnam,VNM,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,6504.21449794817,6648.90036292278,7115.94449957475,7579.77530790747,..
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.172,75.241,75.317,..,..
Vietnam,VNM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.51,35.213,35.919,36.628,..
Vietnam,VNM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.9,16.6,16.3,15.9,..
Vietnam,VNM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.15,16.979,16.745,..,..
Vietnam,VNM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.19,6.253,6.317,..,..
Vietnam,VNM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.03,2.042,2.049,..,..
Virgin Islands (U.S.),VIR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.2682926829268,79.419512195122,79.5682926829268,..,..
Virgin Islands (U.S.),VIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,95.48,95.603,95.721,95.832,..
Virgin Islands (U.S.),VIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13,12.8,12.5,..,..
Virgin Islands (U.S.),VIR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.6,7.8,8.1,..,..
Virgin Islands (U.S.),VIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.09,2.08,2.06,..,..
West Bank and Gaza,PSE,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,7258.74213326188,7246.81197007629,7389.35188366814,7195.35143342058,..
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.589,73.74,73.895,..,..
West Bank and Gaza,PSE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.628,75.894,76.164,76.44,..
West Bank and Gaza,PSE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.9,17.5,17.1,16.6,..
West Bank and Gaza,PSE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.572,29.905,29.282,..,..
West Bank and Gaza,PSE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.478,3.469,3.461,..,..
West Bank and Gaza,PSE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.844,3.738,3.643,..,..
"Yemen, Rep.",YEM,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.087,66.086,66.096,..,..
"Yemen, Rep.",YEM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.394,36.016,36.642,37.273,..
"Yemen, Rep.",YEM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,43.3,43.3,43.6,43.6,..
"Yemen, Rep.",YEM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.627,31.04,30.453,..,..
"Yemen, Rep.",YEM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.972,5.978,5.983,..,..
"Yemen, Rep.",YEM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.994,3.89,3.792,..,..
Zambia,ZMB,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,3330.53690789063,..,..,..
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.464,63.043,63.51,..,..
Zambia,ZMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.438,42.976,43.521,44.072,..
Zambia,ZMB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,45.8,44.1,43.4,42.4,..
Zambia,ZMB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.292,36.699,36.192,..,..
Zambia,ZMB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.864,6.633,6.456,..,..
Zambia,ZMB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.814,4.718,4.633,..,..
Zimbabwe,ZWE,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,2681.44555170847,2758.77808357273,2942.02953115501,..,..
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.294,60.812,61.195,..,..
Zimbabwe,ZWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.296,32.237,32.209,32.21,..
Zimbabwe,ZWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.4,40.5,39.3,38.4,..
Zimbabwe,ZWE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.864,31.732,30.676,..,..
Zimbabwe,ZWE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.286,8.044,7.883,..,..
Zimbabwe,ZWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.804,3.707,3.615,..,..
Arab World,ARB,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,15459.8673518912,15320.4990619392,15319.4486625003,15196.3781967003,..
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4364968537757,71.6225263455783,71.8068251623605,..,..
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.3452754822688,58.6414836935534,58.9254188866753,59.2016468732731,..
Arab World,ARB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.6272887802845,27.0981790752555,26.6065290507935,26.1365692486064,..
Arab World,ARB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.1348031918218,25.6480149498627,25.1475419913116,..,..
Arab World,ARB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.45121782486497,5.41347317923475,5.38035986358256,..,..
Arab World,ARB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.32246533147491,3.27655323978472,3.2310911562604,..,..
Caribbean small states,CSS,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.3959578186313,73.5174910656926,73.6371089078694,..,..
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.9063711137875,51.0446568731642,51.1993618259542,51.3699905751398,..
Caribbean small states,CSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.9539993994252,15.468256189637,15.0197881396503,14.5658358273141,..
Caribbean small states,CSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.3180689650202,16.1047050670431,15.8867678879928,..,..
Caribbean small states,CSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.49240090763958,7.53914797610843,7.58948244984896,..,..
Caribbean small states,CSS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.02764540052152,2.01075317243327,1.99513351258686,..,..
Central Europe and the Baltics,CEB,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,27475.482494972,28963.7168999307,30315.5915566845,31647.1070743907,..
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.9698114171911,76.9474653545225,76.97684517184,..,..
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.1844843229932,62.2485700242148,62.333782447835,62.4385819959566,..
Central Europe and the Baltics,CEB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.57693643708151,4.37636522805733,4.17216843660172,4.01004905721323,..
Central Europe and the Baltics,CEB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.1346966663527,10.2752868757195,9.94865052746898,..,..
Central Europe and the Baltics,CEB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.6171630592915,11.9573175278052,12.0983889721943,..,..
Central Europe and the Baltics,CEB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.52178086154699,1.56782834700722,1.57442018415221,..,..
Early-demographic dividend,EAR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,8761.31289942302,9087.4482266657,9310.15243121095,9418.36593032301,..
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.0112233924956,70.2542044834774,70.4831906811833,..,..
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.3263641474621,44.7255602426598,45.1296849523537,45.5408056600419,..
Early-demographic dividend,EAR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,30.9678553003324,29.8104214199203,28.663154645858,27.6653649698972,..
Early-demographic dividend,EAR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.7858849076225,20.4834210652881,20.2039557397438,..,..
Early-demographic dividend,EAR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.63529616458798,6.63029627729152,6.62892280644044,..,..
Early-demographic dividend,EAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.54152168672363,2.51291866017831,2.48578997579607,..,..
East Asia & Pacific,EAS,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,15618.4046488783,16369.3008663706,17039.5841641012,17866.3237877647,..
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.6355408677985,75.8659539130049,76.0683364250094,..,..
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.3214292750777,58.1957541906323,59.0525793685814,59.8872602625139,..
East Asia & Pacific,EAS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.5,12.9,12.4,11.9,..
East Asia & Pacific,EAS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.0204150921969,13.5854238483469,12.56112064727,..,..
East Asia & Pacific,EAS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.07864780313417,7.11426237783779,7.13169337893661,..,..
East Asia & Pacific,EAS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.8296112655581,1.82594941457219,1.82300418676373,..,..
East Asia & Pacific (excluding high income),EAP,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,12173.2268747114,12898.2964173599,13589.2308679666,14317.872068545,..
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.7556141751153,74.9949516020132,75.2105121056207,..,..
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.6813053543495,54.669252656612,55.6333174752405,56.5700036160616,..
East Asia & Pacific (excluding high income),EAP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.16043851529,13.5601301931934,12.9701288655856,12.45269370574,..
East Asia & Pacific (excluding high income),EAP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.6662586361277,14.2248703547105,13.1120155000339,..,..
East Asia & Pacific (excluding high income),EAP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.92089124141649,6.94257282034149,6.94841849463465,..,..
East Asia & Pacific (excluding high income),EAP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.87629990470195,1.87652402875504,1.87654358342023,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,12302.0072724629,13034.3241924128,13732.2339469744,14468.3213203352,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.7936145719037,75.0333588983101,75.2492291135899,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.5836815868044,54.5816149053679,55.5550920185359,56.5006022536374,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.149100123675,13.5498512237485,12.9610671301011,12.4445449968307,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.6755993650544,14.2287098362788,13.1023551703412,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.89676504139603,6.91741124689067,6.92183719369395,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.87578391580701,1.87608644272142,1.87619484195814,..,..
Euro area,EMU,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,44789.5074338179,45901.8192641667,46725.2125086922,47242.216731371,..
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.9545453308911,81.9322152288144,82.0596172798915,..,..
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.5529692817313,76.7699112193732,76.9917128514049,77.2191638838145,..
Euro area,EMU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.20602179451111,3.19038907383931,3.18412533114727,3.15618890718689,..
Euro area,EMU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.70807428621292,9.48000847300247,9.27446610933466,..,..
Euro area,EMU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.84171851591119,10.1175824088875,10.1917572134456,..,..
Euro area,EMU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.56899980444345,1.54547658282839,1.52566270151721,..,..
Europe & Central Asia,ECS,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,32902.6003245729,33822.127141106,34486.0759942058,34915.225401248,..
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.5932005039425,77.7854251970124,77.9086066864279,..,..
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.828745086348,72.016667636333,72.2101231679983,72.4093558806725,..
Europe & Central Asia,ECS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8,7.6,7.3,7,..
Europe & Central Asia,ECS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.3464201433778,11.8789781985999,11.7298400802183,..,..
Europe & Central Asia,ECS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.97144908583277,10.0159562624279,10.0546976191796,..,..
Europe & Central Asia,ECS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.77096965332395,1.72974246329677,1.71074015521563,..,..
Europe & Central Asia (excluding high income),ECA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,19435.0537733798,20026.7979292283,20474.8447088774,20637.4043012897,..
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.9488194604275,73.4127094788503,73.590781529875,..,..
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.2820072366765,67.4566915107332,67.6357949439751,67.8176252194949,..
Europe & Central Asia (excluding high income),ECA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.8470453343887,11.213994540314,10.6655861882398,10.160705283934,..
Europe & Central Asia (excluding high income),ECA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.2740749021578,14.4201115913013,14.4010028541351,..,..
Europe & Central Asia (excluding high income),ECA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.0525152714018,9.82865994150634,9.80325435142266,..,..
Europe & Central Asia (excluding high income),ECA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.97646957946425,1.9034632980598,1.88479759811925,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,20373.8986395711,21091.6698212928,21663.6271914642,21992.9032811269,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5027179350297,73.8945964702111,74.0376029005072,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.0041141422313,66.1637779183303,66.3299028906913,66.5009374387157,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.2171135615436,10.6238833354944,10.1045297637709,9.63033819857694,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.5732424139996,13.8762371398773,13.8016214500821,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.2175060690921,10.0701733980696,10.0784196799482,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.91333188731291,1.85811205872629,1.84299858195806,..,..
European Union,EUU,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,41525.7330020038,42736.2142582908,43674.7875675854,44441.2879872832,..
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9498646440156,80.9306588411386,81.0344092172663,..,..
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.1050733574125,74.306868613472,74.5149579509874,74.730554406828,..
European Union,EUU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.48814699500526,3.4301800931333,3.38036719929972,3.32008592572663,..
European Union,EUU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.8397022833904,9.69455328306474,9.46555959283579,..,..
European Union,EUU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.1790541853714,10.4588790157735,10.5488913091456,..,..
European Union,EUU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.56614852407544,1.55748535875369,1.54344477628159,..,..
Fragile and conflict affected situations,FCS,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.8886235126942,61.2047490220343,61.4999995849382,..,..
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.6642116479209,44.0835643051131,44.5075724328654,44.9500685698037,..
Fragile and conflict affected situations,FCS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,59.6306501287696,58.4479286808381,57.1847064092432,55.9769112540051,..
Fragile and conflict affected situations,FCS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.5283971250125,34.1250729362415,33.7337592983636,..,..
Fragile and conflict affected situations,FCS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.21151683942611,9.04063977494012,8.88544090663853,..,..
Fragile and conflict affected situations,FCS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.64152473727277,4.58359643375564,4.52627478879058,..,..
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,2387.50407527844,2434.79852616201,2452.57365763845,2466.805759735,..
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.3232892974951,62.7486826008412,63.1350064011699,..,..
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.0890803997939,35.5443922880076,36.0084652627508,36.4812814139963,..
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.3226205918589,49.7665187893342,48.3412230781189,47.0045356173273,..
Heavily indebted poor countries (HIPC),HPC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.1963351446922,35.7414529351683,35.298468898189,..,..
Heavily indebted poor countries (HIPC),HPC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.08279458119411,7.87969054715466,7.70065988357606,..,..
Heavily indebted poor countries (HIPC),HPC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.8623332415855,4.77957907325473,4.69865230106283,..,..
High income,HIC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,47680.6142504181,48679.00981837,49572.8822106514,..,..
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.5408514007047,80.5854654535001,80.6561046818993,..,..
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.4977884325191,80.6777678628053,80.8602233311677,81.0477557030805,..
High income,HIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.5,4.4,4.4,4.3,..
High income,HIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.8461922588503,10.5502647076291,10.300919928459,..,..
High income,HIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.71847057296149,8.89375813806485,8.94750802436321,..,..
High income,HIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.6594999183616,1.62650383427068,1.60031137074684,..,..
IBRD only,IBD,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,11988.1072582323,12515.585280944,12944.9952992404,13329.9476351277,..
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.9546841404151,73.2000794205935,73.4048767291993,..,..
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.7856754481522,54.4049923253475,55.0151506469834,55.6161416808165,..
IBRD only,IBD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.6023773737659,19.6806076257305,18.818391255939,18.0873302375644,..
IBRD only,IBD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.650467409967,16.2729624300249,15.6482784740714,..,..
IBRD only,IBD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.14064496831873,7.14120882325054,7.15632249627658,..,..
IBRD only,IBD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.09054372801809,2.0777531541489,2.06796020952262,..,..
IDA & IBRD total,IBT,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,9853.74975118718,10245.3279483344,10560.6376715332,10835.5899220113,..
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.6186429022967,70.8640150181123,71.0717380418743,..,..
IDA & IBRD total,IBT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.3503304630833,49.8905013595364,50.4231852337619,50.948669709288,..
IDA & IBRD total,IBT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.1824164025178,32.2260581874677,31.3101016963824,30.5100761239804,..
IDA & IBRD total,IBT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.4617390795757,20.1198052381374,19.608656003703,..,..
IDA & IBRD total,IBT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.34315643122521,7.30957804488293,7.28804513308223,..,..
IDA & IBRD total,IBT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.57237679908256,2.55699375910474,2.54481191040531,..,..
IDA blend,IDB,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4596.36337260409,4624.89101993024,4672.62024036283,..,..
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.5879257088794,61.8890407820717,62.1617501399529,..,..
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.2962864779961,41.7578858702445,42.2283515216553,42.7071823325199,..
IDA blend,IDB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,62.752056541524,61.4849347866347,60.0507501030469,58.748033224019,..
IDA blend,IDB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.6041877746401,32.1656242593194,31.8333449670114,..,..
IDA blend,IDB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.85280511430238,8.71091384525817,8.5605273666004,..,..
IDA blend,IDB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.2332551515638,4.17581987824673,4.12125476382849,..,..
IDA only,IDX,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,3065.04041331083,3164.58392363389,3264.83898580558,3366.50648974059,..
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.6166150425703,64.973033605933,65.3040915219653,..,..
IDA only,IDX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.3274338420681,33.8165006946649,34.31598307609,34.8275514224856,..
IDA only,IDX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,47.5367229067876,46.1933538355403,44.9495664311825,43.7784875795251,..
IDA only,IDX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.565398212139,31.2045288512154,30.8671988329787,..,..
IDA only,IDX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.49570965923489,7.35219798906805,7.22405536902281,..,..
IDA only,IDX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.02533600666734,3.96869213627767,3.91595195412091,..,..
IDA total,IDA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,3576.87751925906,3649.54474745054,3726.92465670666,..,..
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.5989751075511,63.9364760787108,64.2478004723441,..,..
IDA total,IDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.0081435581674,36.4887875251201,36.9787540214703,37.478980288318,..
IDA total,IDA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.7534832649199,51.4321140518093,50.1161821201413,48.8909949184605,..
IDA total,IDA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.9144316145164,31.5275616001703,31.1919667018826,..,..
IDA total,IDA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.95169387502993,7.8088745212549,7.67330745130501,..,..
IDA total,IDA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.09446282643098,4.0374957086119,3.98408863227971,..,..
Late-demographic dividend,LTE,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,15149.7997943176,15842.5391702648,16506.0160905878,17193.9105052838,..
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.7455776393646,76.0141569733808,76.2244436790799,..,..
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.7148632694502,61.5932000273139,62.4523694399762,63.2932277268254,..
Late-demographic dividend,LTE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.98345712856855,9.36919886292072,8.87093259408866,8.43084128735008,..
